"","conf_green","conf_red","fusion_blue","fusion_green","fusion_red","FV_blue","FV_green","FV_red","int_blue","int_green","int_red","int_white"
"conf_green",0,0.000674668919799615,0.00489453074082746,0.0068285323958861,0.00716604645528207,0.0235912138329297,0.0235015844834976,0.0226348529414935,0.0167088859022471,0.039427526819594,0.028478086032365,0.0272015267158281
"conf_red",0.000674668919799615,0,0.00421986182102785,0.00615386347608649,0.00649137753548246,0.0242658827527293,0.0241762534032972,0.0233095218612931,0.0173835548220467,0.0401021957393937,0.0291527549521646,0.0278761956356277
"fusion_blue",0.00489453074082746,0.00421986182102785,0,0.00193400165505864,0.00227151571445461,0.0284857445737572,0.0283961152243251,0.0275293836823209,0.0216034166430745,0.0443220575604215,0.0333726167731925,0.0320960574566556
"fusion_green",0.0068285323958861,0.00615386347608649,0.00193400165505864,0,0.000337514059395971,0.0304197462288158,0.0303301168793837,0.0294633853373796,0.0235374182981332,0.0462560592154801,0.0353066184282511,0.0340300591117142
"fusion_red",0.00716604645528207,0.00649137753548246,0.00227151571445461,0.000337514059395971,0,0.0307572602882118,0.0306676309387797,0.0298008993967755,0.0238749323575291,0.0465935732748761,0.0356441324876471,0.0343675731711102
"FV_blue",0.0235912138329297,0.0242658827527293,0.0284857445737572,0.0304197462288158,0.0307572602882118,0,8.96293494321299e-05,0.000956360891436248,0.00688232793068266,0.0158363129866643,0.00488687219943529,0.00361031288289837
"FV_green",0.0235015844834976,0.0241762534032972,0.0283961152243251,0.0303301168793837,0.0306676309387797,8.96293494321299e-05,0,0.000866731542004118,0.00679269858125053,0.0159259423360965,0.00497650154886742,0.0036999422323305
"FV_red",0.0226348529414935,0.0233095218612931,0.0275293836823209,0.0294633853373796,0.0298008993967755,0.000956360891436248,0.000866731542004118,0,0.00592596703924642,0.0167926738781006,0.00584323309087154,0.00456667377433462
"int_blue",0.0167088859022471,0.0173835548220467,0.0216034166430745,0.0235374182981332,0.0238749323575291,0.00688232793068266,0.00679269858125053,0.00592596703924642,0,0.022718640917347,0.011769200130118,0.010492640813581
"int_green",0.039427526819594,0.0401021957393937,0.0443220575604215,0.0462560592154801,0.0465935732748761,0.0158363129866643,0.0159259423360965,0.0167926738781006,0.022718640917347,0,0.010949440787229,0.012226000103766
"int_red",0.028478086032365,0.0291527549521646,0.0333726167731925,0.0353066184282511,0.0356441324876471,0.00488687219943529,0.00497650154886742,0.00584323309087154,0.011769200130118,0.010949440787229,0,0.00127655931653692
"int_white",0.0272015267158281,0.0278761956356277,0.0320960574566556,0.0340300591117142,0.0343675731711102,0.00361031288289837,0.0036999422323305,0.00456667377433462,0.010492640813581,0.012226000103766,0.00127655931653692,0
