"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,0.000731997326918952,0.000243999108972984,139.589164978379,6.13246157624451e-06
"color",3,1.83909032953936e-05,6.13030109846455e-06,3.50707678811831,0.0892765748662473
"Residuals",6,1.04878817354103e-05,1.74798028923504e-06,NA,NA
