"system","n","mean","sd","se"
"fusion",3,54.645680784614,48.4110238945486,27.950117677263
"conf",3,15.477137465966,7.22838255921996,4.17330861637124
"FV",3,3.25961776757593,4.41374347072331,2.54827598095606
"int",4,5.3225820174128,2.26621839937876,1.13310919968938
