"","conf_green","conf_red","fusion_blue","fusion_green","fusion_red","FV_blue","FV_green","FV_red","int_blue","int_green","int_red","int_white"
"conf_green",0,2.82088694083336,0.527287692041931,4.45491595768281,7.83845726934128,2.27824876058661,4.50780190306186,1.81040611813553,0.398780947266793,3.96265639693499,3.92585108984214,4.01099428150616
"conf_red",2.82088694083336,0,2.29359924879143,1.63402901684945,5.01757032850792,5.09913570141997,7.32868884389522,4.63129305896889,2.42210599356657,6.78354333776835,6.7467380306755,6.83188122233952
"fusion_blue",0.527287692041931,2.29359924879143,0,3.92762826564088,7.31116957729935,2.80553645262854,5.03508959510379,2.33769381017746,0.128506744775137,4.48994408897692,4.45313878188407,4.53828197354809
"fusion_green",4.45491595768281,1.63402901684945,3.92762826564088,0,3.38354131165847,6.73316471826942,8.96271786074468,6.26532207581835,4.05613501041602,8.4175723546178,8.38076704752496,8.46591023918897
"fusion_red",7.83845726934128,5.01757032850792,7.31116957729935,3.38354131165847,0,10.1167060299279,12.3462591724031,9.64886338747682,7.43967632207449,11.8011136662763,11.7643083591834,11.8494515508474
"FV_blue",2.27824876058661,5.09913570141997,2.80553645262854,6.73316471826942,10.1167060299279,0,2.22955314247525,0.467842642451075,2.6770297078534,1.68440763634838,1.64760232925553,1.73274552091955
"FV_green",4.50780190306186,7.32868884389522,5.03508959510379,8.96271786074468,12.3462591724031,2.22955314247525,0,2.69739578492633,4.90658285032865,0.545145506126872,0.58195081321972,0.496807621555703
"FV_red",1.81040611813553,4.63129305896889,2.33769381017746,6.26532207581835,9.64886338747682,0.467842642451075,2.69739578492633,0,2.20918706540233,2.15225027879946,2.11544497170661,2.20058816337063
"int_blue",0.398780947266793,2.42210599356657,0.128506744775137,4.05613501041602,7.43967632207449,2.6770297078534,4.90658285032865,2.20918706540233,0,4.36143734420178,4.32463203710893,4.40977522877295
"int_green",3.96265639693499,6.78354333776835,4.48994408897692,8.4175723546178,11.8011136662763,1.68440763634838,0.545145506126872,2.15225027879946,4.36143734420178,0,0.0368053070928482,0.0483378845711684
"int_red",3.92585108984214,6.7467380306755,4.45313878188407,8.38076704752496,11.7643083591834,1.64760232925553,0.58195081321972,2.11544497170661,4.32463203710893,0.0368053070928482,0,0.0851431916640166
"int_white",4.01099428150616,6.83188122233952,4.53828197354809,8.46591023918897,11.8494515508474,1.73274552091955,0.496807621555703,2.20058816337063,4.40977522877295,0.0483378845711684,0.0851431916640166,0
