"system","n","mean","sd","se"
"fusion",3,187.872157125841,21.3058366258905,12.3009305112681
"conf",3,110.480496709862,16.0541681312991,9.26887829222103
"FV",3,59.9252819172006,17.4772233244141,10.0904795910377
"int",4,11.2081818275664,14.871184134578,7.43559206728899
