"system","n_points","slope_per_nm","slope_se","ci_low","ci_high","p_value"
"conf",2,-0.639866970836438,NA,NA,NA,NA
"fusion",3,-2.19590565868421,1.24634048548416,-4.63873301023317,0.24692169286475,0.32864608415198
"FV",3,1.34526965521767,1.31452164454732,-1.23119276809508,3.92173207853043,0.492640806205844
"int",3,-1.88801553171887,0.648658955069554,-3.15938708365519,-0.61664397978254,0.210677848677288
