"system","n_points","slope_per_nm","slope_se","ci_low","ci_high","p_value"
"conf",3,0.151789904776557,0.0242477929104024,0.104264230672168,0.199315578880946,0.100845253248837
"fusion",3,0.156823542994708,0.0244441979165602,0.10891291507825,0.204734170911166,0.0984382717005288
"FV",3,-0.161073712141609,0.129209031769477,-0.414323414409783,0.0921759901265654,0.430396170115127
"int",3,0.0329818183115044,0.0228005137238975,-0.0117071885873346,0.0776708252103434,0.38507022245411
