"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,13666.2521394815,4555.41737982716,14.462658572935,0.00373900926406777
"color",3,685.955608345164,228.651869448388,0.725929952003831,0.572622054009819
"Residuals",6,1889.86721501621,314.977869169368,NA,NA
