"system","n_points","slope_per_nm","slope_se","ci_low","ci_high","p_value"
"conf",3,-0.0449502199454144,0.00111565864155257,-0.0471369108828575,-0.0427635290079714,0.0157975769851261
"fusion",3,-0.033336893781574,0.0674890060339216,-0.16561534560806,0.0989415580449123,0.707916152569687
"FV",3,0.24350916871778,0.0553833624518896,0.134957778312076,0.352060559123483,0.142369976061583
"int",3,-0.0880638736863401,0.115157950780041,-0.313773457215221,0.137645709842541,0.584378259022981
