"color","n","mean","sd","se"
"blue",4,10.1168118486656,2.72839113479315,1.36419556739657
"green",4,10.6657986990778,6.03601115970482,3.01800557985241
"red",4,8.50056682521485,5.23062366021472,2.61531183010736
"white",1,17.5968875877065,NA,NA
