"system","n","mean","sd","se"
"fusion",3,18.6286248574643,12.4686913429058,7.19880230326902
"conf",3,18.9031792583115,14.7149020833774,8.49565267893695
"FV",3,19.7302214278787,20.2262555421729,11.6776340819717
"int",4,71.0217685792904,70.0679287802238,35.0339643901119
