"color","n","mean","sd","se"
"blue",4,90.347672859573,84.0024193919016,42.0012096959508
"green",4,147.854972455707,177.980333500625,88.9901667503124
"red",4,214.009766099865,214.711200073596,107.355600036798
"white",1,16.1084187090645,NA,NA
