"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,1037.76301022841,345.92100340947,1.41063578476966,0.328541864723841
"color",3,684.722085896896,228.240695298965,0.930745716958723,0.481558480818398
"Residuals",6,1471.34082579348,245.22347096558,NA,NA
