"color","n","mean","sd","se"
"blue",4,28.6466832193478,3.00893979166869,1.50446989583435
"green",4,31.3212436462699,8.24612862261029,4.12306431130515
"red",4,26.9364248106982,10.2367472548628,5.1183736274314
"white",1,39.538735846709,NA,NA
