"system","n","mean","sd","se"
"fusion",3,85.5111634792342,12.7295127135549,7.34938759182368
"conf",3,60.039491248704,16.0497886380796,9.26634979063188
"FV",3,45.633365284725,13.3873372711421,7.72918277722619
"int",4,27.2632059303092,7.00149698621538,3.50074849310769
