"color","n","mean","sd","se"
"blue",4,66.6939247845775,59.3290738620039,29.6645369310019
"green",4,76.2410833937599,91.8370818242176,45.9185409121088
"red",4,89.0740073899924,100.310247204776,50.1551236023881
"white",1,11.4081262721428,NA,NA
