"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,363873.684643968,121291.228214656,1.14804624529268,0.403226409426342
"color",3,562496.06051693,187498.686838977,1.77471336213896,0.251715488166036
"Residuals",6,633900.744218196,105650.124036366,NA,NA
