"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,192.437210506329,64.1457368354431,0.171122920008222,0.912089981925556
"color",3,1223.94530062908,407.981766876361,1.08838146854712,0.423070498480875
"Residuals",6,2249.11087885928,374.851813143213,NA,NA
