"","conf_green","conf_red","fusion_blue","fusion_green","fusion_red","FV_blue","FV_green","FV_red","int_blue","int_green","int_red","int_white"
"conf_green",0,0.00519579769078859,0.0172983570422787,0.00739024654302511,0.00202939020591941,0.020288866652308,0.00933101492022104,0.00722490321776093,0.00526277896025817,0.0850653732604627,0.0124613575356705,0.100664748334765
"conf_red",0.00519579769078859,0,0.0224941547330673,0.0125860442338137,0.00722518789670801,0.0254846643430966,0.0145268126110096,0.00202910552697233,0.0104585766510468,0.0798695755696741,0.0176571552264591,0.0954689506439763
"fusion_blue",0.0172983570422787,0.0224941547330673,0,0.00990811049925355,0.0152689668363593,0.00299050961002933,0.00796734212205763,0.0245232602600396,0.0120355780820205,0.102363730302741,0.00483699950660821,0.117963105377044
"fusion_green",0.00739024654302511,0.0125860442338137,0.00990811049925355,0,0.0053608563371057,0.0128986201092829,0.00194076837719592,0.014615149760786,0.00212746758276694,0.0924556198034878,0.00507111099264534,0.10805499487779
"fusion_red",0.00202939020591941,0.00722518789670801,0.0152689668363593,0.0053608563371057,0,0.0182594764463886,0.00730162471430162,0.00925429342368034,0.00323338875433876,0.0870947634663821,0.010431967329751,0.102694138540684
"FV_blue",0.020288866652308,0.0254846643430966,0.00299050961002933,0.0128986201092829,0.0182594764463886,0,0.010957851732087,0.0275137698700689,0.0150260876920498,0.105354239912771,0.00782750911663754,0.120953614987073
"FV_green",0.00933101492022104,0.0145268126110096,0.00796734212205763,0.00194076837719592,0.00730162471430162,0.010957851732087,0,0.016555918137982,0.00406823595996286,0.0943963881806837,0.00313034261544942,0.109995763254986
"FV_red",0.00722490321776093,0.00202910552697233,0.0245232602600396,0.014615149760786,0.00925429342368034,0.0275137698700689,0.016555918137982,0,0.0124876821780191,0.0778404700427018,0.0196862607534314,0.093439845117004
"int_blue",0.00526277896025817,0.0104585766510468,0.0120355780820205,0.00212746758276694,0.00323338875433876,0.0150260876920498,0.00406823595996286,0.0124876821780191,0,0.0903281522207209,0.00719857857541228,0.105927527295023
"int_green",0.0850653732604627,0.0798695755696741,0.102363730302741,0.0924556198034878,0.0870947634663821,0.105354239912771,0.0943963881806837,0.0778404700427018,0.0903281522207209,0,0.0975267307961332,0.0155993750743022
"int_red",0.0124613575356705,0.0176571552264591,0.00483699950660821,0.00507111099264534,0.010431967329751,0.00782750911663754,0.00313034261544942,0.0196862607534314,0.00719857857541228,0.0975267307961332,0,0.113126105870435
"int_white",0.100664748334765,0.0954689506439763,0.117963105377044,0.10805499487779,0.102694138540684,0.120953614987073,0.109995763254986,0.093439845117004,0.105927527295023,0.0155993750743022,0.113126105870435,0
