"system","n_points","slope_per_nm","slope_se","ci_low","ci_high","p_value"
"conf",3,0.081258810601348,0.012648498116919,0.0564677542921868,0.106049866910509,0.0983054038589766
"fusion",3,0.296536742533076,0.225513630341531,-0.145469972936325,0.738543458002477,0.413918612143512
"FV",3,-0.0100670463777677,0.0594332578470123,-0.126556231757912,0.106422139002376,0.893180642270456
"int",3,0.00707008960027014,0.0191252624842433,-0.0304154248688468,0.044555604069387,0.774577967515979
