"system","n","mean","sd","se"
"fusion",3,42.6846456371991,21.9218158714494,12.6565662945067
"conf",3,49.216498089824,12.5674952661733,7.25584677496448
"FV",4,64.013779349391,41.9882490206792,20.9941245103396
"int",3,99.4428725609077,2.86023902836457,1.65135977297296
