"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,8116.74243551665,2705.58081183888,8.55926604001834,0.0137647688219954
"color",3,3144.77572322966,1048.25857440989,3.31622843340851,0.0985604175246717
"Residuals",6,1896.59776844587,316.099628074311,NA,NA
