"color","n","mean","sd","se"
"blue",4,567.003805277576,336.583857867775,168.291928933888
"green",4,670.125415992447,266.702845554252,133.351422777126
"red",4,622.239526374482,205.690423275477,102.845211637738
"white",1,1053.66965705288,NA,NA
