"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,22437.3854905271,7479.12849684235,2.87713052247282,0.125328381657181
"color",3,4310.32912774574,1436.77637591525,0.552710541991477,0.664888399852942
"Residuals",6,15597.0577735505,2599.50962892508,NA,NA
