"system","n","mean","sd","se"
"fusion",3,47.0777995109562,7.67969786783128,4.43387563128738
"conf",3,15.1663920793195,14.2767707313812,8.24269742492151
"FV",3,43.1858922474532,27.7726989942119,16.0345752404307
"int",4,3.07322629772743,2.47748447583346,1.23874223791673
