"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,1945.89171317018,648.630571056726,7.92259938885453,0.0164990624960034
"color",3,272.642595234536,90.8808650781787,1.11005049446549,0.415726783235317
"Residuals",6,491.225573239926,81.8709288733211,NA,NA
