"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,1536.91168215549,512.303894051831,2.79075527205339,0.148884721639447
"color",3,410.575314378473,136.858438126158,0.745530947861438,0.569532684893954
"Residuals",5,917.858866347114,183.571773269423,NA,NA
