"system","n_points","slope_per_nm","slope_se","ci_low","ci_high","p_value"
"conf",3,0.174165579859778,0.0382431361518059,0.0992090330022383,0.249122126717317,0.137604652126668
"fusion",3,0.0944580869397562,0.00926303292921433,0.0763025423984961,0.112613631481016,0.0622311442369003
"FV",3,0.28418603545256,0.0563759949768758,0.173689085297883,0.394682985607237,0.124672159911572
"int",3,-0.0487338829685168,0.0755766703386213,-0.196864156832215,0.0993963908951809,0.635388684438549
