"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,1408.87105549133,469.623685163776,1.87000763375502,0.235526836416388
"color",3,1355.20657810715,451.735526035717,1.79877827463181,0.247494758087554
"Residuals",6,1506.80781196843,251.134635328072,NA,NA
